msg_id,datetime,icao,lat,long,alt,gs,trk,roc,callsign,flight_id,location,freq
48781308,1603387718,ACECB2    ,40.0841,-83.0464,1200,94,263.33,-896,        ,282742,KOSU,1090
48784124,1603387772,A07C1A    ,40.0842,-83.058,1000,46,267.51,-512,        ,282746,KOSU,1090
48784125,1603387772,A07C1A    ,40.0842,-83.0582,1000,46,267.51,-512,        ,282746,KOSU,1090
48784126,1603387773,A07C1A    ,40.0842,-83.0583,1000,45,267.46,-448,        ,282746,KOSU,1090
48781309,1603387719,ACECB2    ,40.084,-83.0467,1200,95,263.99,-1024,        ,282742,KOSU,1090
48784127,1603387773,A07C1A    ,40.0842,-83.0585,1000,45,267.46,-448,        ,282746,KOSU,1090
48781310,1603387719,ACECB2    ,40.084,-83.0469,1200,95,263.99,-1024,        ,282742,KOSU,1090
48784128,1603387774,A07C1A    ,40.0842,-83.0588,975,44,268.7,-384,N130KH__,282746,KOSU,1090
48784129,1603387775,A07C1A    ,40.0842,-83.0589,975,44,268.7,-384,        ,282746,KOSU,1090
48781311,1603387720,ACECB2    ,40.084,-83.0472,1175,95,264.59,-1088,        ,282742,KOSU,1090
48784130,1603387776,A07C1A    ,40.0842,-83.059,975,42,268.64,-320,        ,282746,KOSU,1090
48784131,1603387776,A07C1A    ,40.0842,-83.0591,975,42,268.64,-320,        ,282746,KOSU,1090
48784132,1603387776,A07C1A    ,40.0842,-83.0593,975,42,268.64,-320,        ,282746,KOSU,1090
48781312,1603387720,ACECB2    ,40.084,-83.0475,1175,95,264.59,-1088,        ,282742,KOSU,1090
48784133,1603387777,A07C1A    ,40.0842,-83.0593,975,41,268.6,-384,        ,282746,KOSU,1090
48784134,1603387777,A07C1A    ,40.0842,-83.0595,975,41,268.6,-384,        ,282746,KOSU,1090
48781313,1603387721,ACECB2    ,40.0839,-83.0478,1175,95,265.19,-1024,        ,282742,KOSU,1090
48784135,1603387778,A07C1A    ,40.0842,-83.0596,975,40,270,-320,        ,282746,KOSU,1090
48784136,1603387778,A07C1A    ,40.0842,-83.0597,950,40,270,-320,        ,282746,KOSU,1090
48781314,1603387721,ACECB2    ,40.0839,-83.048,1175,95,265.19,-1024,        ,282742,KOSU,1090
48784138,1603387780,A07C1A    ,40.0842,-83.06,950,38,271.51,-384,N130KH__,282746,KOSU,1090
48784139,1603387780,A07C1A    ,40.0842,-83.0601,950,38,271.51,-384,N130KH__,282746,KOSU,1090
48781315,1603387722,ACECB2    ,40.0839,-83.0483,1150,96,265.83,-1024,N9317E__,282742,KOSU,1090
48784140,1603387780,A07C1A    ,40.0842,-83.0602,950,38,271.51,-384,N130KH__,282746,KOSU,1090
48784141,1603387781,A07C1A    ,40.0842,-83.0604,950,37,270,-384,        ,282746,KOSU,1090
48781316,1603387722,ACECB2    ,40.0839,-83.0487,1150,96,265.83,-1024,N9317E__,282742,KOSU,1090
48784142,1603387782,A07C1A    ,40.0842,-83.0605,950,36,270,-384,        ,282746,KOSU,1090
48784143,1603387782,A07C1A    ,40.0842,-83.0606,925,36,270,-384,        ,282746,KOSU,1090
48781317,1603387723,ACECB2    ,40.0839,-83.0492,1125,97,265.87,-896,        ,282742,KOSU,1090
48781318,1603387724,ACECB2    ,40.0839,-83.0494,1100,97,265.87,-768,        ,282742,KOSU,1090
48784145,1603387784,A07C1A    ,40.0842,-83.0609,925,36,270,-320,        ,282746,KOSU,1090
48784146,1603387784,A07C1A    ,40.0842,-83.061,925,36,270,-320,        ,282746,KOSU,1090
48784147,1603387784,A07C1A    ,40.0842,-83.0611,925,36,270,-320,        ,282746,KOSU,1090
48781319,1603387725,ACECB2    ,40.0839,-83.0498,1125,97,266.46,-320,        ,282742,KOSU,1090
48784148,1603387785,A07C1A    ,40.0842,-83.0612,925,35,268.36,-320,        ,282746,KOSU,1090
48781320,1603387725,ACECB2    ,40.0839,-83.05,1125,97,266.46,-320,        ,282742,KOSU,1090
48784149,1603387785,A07C1A    ,40.0842,-83.0613,925,35,268.36,-320,        ,282746,KOSU,1090
48784150,1603387786,A07C1A    ,40.0842,-83.0614,925,34,268.32,-320,        ,282746,KOSU,1090
48784151,1603387786,A07C1A    ,40.0842,-83.0615,925,34,268.32,-320,        ,282746,KOSU,1090
48784152,1603387787,A07C1A    ,40.0842,-83.0616,900,34,271.68,-320,        ,282746,KOSU,1090
48784153,1603387788,A07C1A    ,40.0842,-83.0618,900,34,273.37,-320,        ,282746,KOSU,1090
48781321,1603387725,ACECB2    ,40.0838,-83.0504,1100,97,266.46,-320,        ,282742,KOSU,1090
48781322,1603387726,ACECB2    ,40.0838,-83.0507,1125,95,266.39,-256,        ,282742,KOSU,1090
48781323,1603387726,ACECB2    ,40.0838,-83.051,1125,95,266.39,-256,        ,282742,KOSU,1090
48781324,1603387727,ACECB2    ,40.0838,-83.0512,1100,94,266.35,-256,N9317E__,282742,KOSU,1090
48784154,1603387790,A07C1A    ,40.0842,-83.0623,900,31,275.53,-256,        ,282746,KOSU,1090
48781325,1603387727,ACECB2    ,40.0838,-83.0515,1100,94,266.35,-256,N9317E__,282742,KOSU,1090
48781326,1603387727,ACECB2    ,40.0838,-83.0517,1125,94,266.35,-256,N9317E__,282742,KOSU,1090
48781327,1603387729,ACECB2    ,40.0837,-83.052,1100,92,266.27,-576,        ,282742,KOSU,1090
48784155,1603387792,A07C1A    ,40.0843,-83.0626,875,30,271.91,-320,        ,282746,KOSU,1090
48784156,1603387793,A07C1A    ,40.0843,-83.0628,875,29,271.97,-384,        ,282746,KOSU,1090
48781328,1603387729,ACECB2    ,40.0837,-83.0523,1100,92,266.27,-576,        ,282742,KOSU,1090
48784157,1603387793,A07C1A    ,40.0843,-83.0629,875,29,271.97,-384,        ,282746,KOSU,1090
48781329,1603387729,ACECB2    ,40.0837,-83.0527,1100,92,266.27,-576,        ,282742,KOSU,1090
48784158,1603387794,A07C1A    ,40.0843,-83.063,875,29,270,-384,        ,282746,KOSU,1090
48781330,1603387730,ACECB2    ,40.0837,-83.053,1075,91,266.86,-512,        ,282742,KOSU,1090
48781331,1603387730,ACECB2    ,40.0837,-83.0533,1075,91,266.86,-512,        ,282742,KOSU,1090
48781332,1603387732,ACECB2    ,40.0836,-83.0541,1050,90,267.46,-576,N9317E__,282742,KOSU,1090
48781333,1603387734,ACECB2    ,40.0836,-83.0544,1050,87,268.03,-640,        ,282742,KOSU,1090
48784160,1603387799,A07C1A    ,40.0843,-83.0637,850,24,274.76,-320,        ,282746,KOSU,1090
48781334,1603387734,ACECB2    ,40.0836,-83.0547,1050,87,268.03,-640,        ,282742,KOSU,1090
48781335,1603387734,ACECB2    ,40.0836,-83.055,1050,87,268.03,-640,        ,282742,KOSU,1090
48781336,1603387734,ACECB2    ,40.0836,-83.0552,1025,87,268.03,-640,        ,282742,KOSU,1090
48781337,1603387734,ACECB2    ,40.0836,-83.0554,1025,87,268.03,-640,        ,282742,KOSU,1090
48784070,1603387735,A07C1A    ,40.084,-83.0415,1300,92,278.04,-640,        ,282746,KOSU,1090
48784071,1603387735,A07C1A    ,40.084,-83.0417,1300,92,278.04,-640,        ,282746,KOSU,1090
48781338,1603387735,ACECB2    ,40.0836,-83.0559,1025,86,267.34,-512,        ,282742,KOSU,1090
48781339,1603387736,ACECB2    ,40.0836,-83.0561,1025,86,267.34,-512,        ,282742,KOSU,1090
48784072,1603387736,A07C1A    ,40.0841,-83.042,1300,91,276.27,-512,        ,282746,KOSU,1090
48784073,1603387736,A07C1A    ,40.0841,-83.0424,1300,91,276.27,-512,        ,282746,KOSU,1090
48781340,1603387736,ACECB2    ,40.0836,-83.0564,1025,86,267.34,-512,        ,282742,KOSU,1090
48784074,1603387737,A07C1A    ,40.0841,-83.0426,1300,91,275.65,-448,        ,282746,KOSU,1090
48781341,1603387737,ACECB2    ,40.0836,-83.0567,1000,85,266.63,-640,        ,282742,KOSU,1090
48781342,1603387738,ACECB2    ,40.0835,-83.057,1000,85,266.63,-640,N9317E__,282742,KOSU,1090
48781343,1603387738,ACECB2    ,40.0835,-83.0573,1000,85,266.63,-640,N9317E__,282742,KOSU,1090
48781344,1603387738,ACECB2    ,40.0835,-83.0574,1000,85,266.63,-640,N9317E__,282742,KOSU,1090
48781345,1603387739,ACECB2    ,40.0835,-83.0578,1000,85,266.63,-704,        ,282742,KOSU,1090
48781346,1603387739,ACECB2    ,40.0835,-83.058,975,85,266.63,-704,        ,282742,KOSU,1090
48784075,1603387739,A07C1A    ,40.0842,-83.044,1275,89,273.22,-384,N130KH__,282746,KOSU,1090
48781347,1603387740,ACECB2    ,40.0835,-83.0583,975,84,266.59,-768,        ,282742,KOSU,1090
48784076,1603387740,A07C1A    ,40.0842,-83.0443,1275,87,272.63,-384,        ,282746,KOSU,1090
48781348,1603387740,ACECB2    ,40.0835,-83.0585,975,84,266.59,-768,        ,282742,KOSU,1090
48784077,1603387740,A07C1A    ,40.0842,-83.0446,1275,87,272.63,-384,        ,282746,KOSU,1090
48781349,1603387741,ACECB2    ,40.0834,-83.0588,975,84,266.59,-832,        ,282742,KOSU,1090
48781350,1603387742,ACECB2    ,40.0834,-83.059,950,84,267.27,-1024,        ,282742,KOSU,1090
48784078,1603387742,A07C1A    ,40.0842,-83.0449,1275,87,271.97,-384,        ,282746,KOSU,1090
48784079,1603387742,A07C1A    ,40.0842,-83.0451,1275,87,271.97,-384,        ,282746,KOSU,1090
48781351,1603387742,ACECB2    ,40.0834,-83.0593,950,84,267.27,-1024,        ,282742,KOSU,1090
48784080,1603387742,A07C1A    ,40.0842,-83.0456,1275,87,271.97,-384,        ,282746,KOSU,1090
48781352,1603387743,ACECB2    ,40.0834,-83.0598,925,84,267.27,-1088,        ,282742,KOSU,1090
48781353,1603387743,ACECB2    ,40.0834,-83.0601,925,84,267.27,-1088,        ,282742,KOSU,1090
48784081,1603387744,A07C1A    ,40.0842,-83.0462,1250,84,270,-320,N130KH__,282746,KOSU,1090
48781354,1603387744,ACECB2    ,40.0834,-83.0603,900,85,266.63,-832,        ,282742,KOSU,1090
48784082,1603387744,A07C1A    ,40.0843,-83.0465,1250,84,270,-320,N130KH__,282746,KOSU,1090
48781355,1603387744,ACECB2    ,40.0834,-83.0605,900,85,266.63,-832,        ,282742,KOSU,1090
48784083,1603387744,A07C1A    ,40.0843,-83.0467,1250,84,270,-320,N130KH__,282746,KOSU,1090
48781356,1603387745,ACECB2    ,40.0834,-83.0608,900,85,266.63,-896,        ,282742,KOSU,1090
48770889,1603388326,A56FF8    ,40.0844,-83.0382,1100,78,267.8,0,        ,282725,KOSU,1090
48770890,1603388326,A56FF8    ,40.0844,-83.0384,1100,78,267.8,0,        ,282725,KOSU,1090
48770891,1603388326,A56FF8    ,40.0844,-83.0387,1100,78,267.8,0,        ,282725,KOSU,1090
48770894,1603388333,A56FF8    ,40.0843,-83.0418,1075,81,267.88,-256,        ,282725,KOSU,1090
48770895,1603388333,A56FF8    ,40.0843,-83.0421,1075,81,267.88,-256,        ,282725,KOSU,1090
48770897,1603388342,A56FF8    ,40.0842,-83.0462,1025,80,266.42,-384,        ,282725,KOSU,1090
48770898,1603388342,A56FF8    ,40.0842,-83.0464,1025,80,266.42,-384,        ,282725,KOSU,1090
48770899,1603388353,A56FF8    ,40.0839,-83.0519,950,83,266.55,-128,        ,282725,KOSU,1090
48770900,1603388354,A56FF8    ,40.0839,-83.0521,950,83,266.55,-128,        ,282725,KOSU,1090
48770901,1603388354,A56FF8    ,40.0838,-83.0524,950,83,266.55,-128,        ,282725,KOSU,1090
48770903,1603388356,A56FF8    ,40.0838,-83.0532,950,82,266.51,-384,        ,282725,KOSU,1090
48770904,1603388358,A56FF8    ,40.0837,-83.0543,925,81,265.76,-320,        ,282725,KOSU,1090
48770905,1603388358,A56FF8    ,40.0837,-83.0545,925,81,265.76,-320,        ,282725,KOSU,1090
48770906,1603388360,A56FF8    ,40.0837,-83.0547,925,81,266.47,-448,        ,282725,KOSU,1090
48770907,1603388360,A56FF8    ,40.0837,-83.055,925,81,266.47,-448,        ,282725,KOSU,1090
48770908,1603388360,A56FF8    ,40.0837,-83.0551,925,81,266.47,-448,        ,282725,KOSU,1090
48770909,1603388361,A56FF8    ,40.0837,-83.0554,925,81,266.47,-448,        ,282725,KOSU,1090
48770910,1603388361,A56FF8    ,40.0837,-83.0557,900,81,266.47,-448,        ,282725,KOSU,1090
48770911,1603388362,A56FF8    ,40.0837,-83.056,900,81,266.47,-448,N45CC___,282725,KOSU,1090
48770912,1603388362,A56FF8    ,40.0836,-83.0562,900,81,266.47,-448,N45CC___,282725,KOSU,1090
48770913,1603388362,A56FF8    ,40.0836,-83.0563,900,81,266.47,-448,N45CC___,282725,KOSU,1090
48770914,1603388363,A56FF8    ,40.0836,-83.0566,900,80,266.42,-448,        ,282725,KOSU,1090
48770915,1603388363,A56FF8    ,40.0836,-83.0568,900,80,266.42,-448,        ,282725,KOSU,1090
48770916,1603388365,A56FF8    ,40.0836,-83.0571,900,80,267.14,-384,        ,282725,KOSU,1090
48770917,1603388365,A56FF8    ,40.0836,-83.0573,875,80,267.14,-384,        ,282725,KOSU,1090
48770918,1603388365,A56FF8    ,40.0836,-83.0576,875,80,267.14,-384,        ,282725,KOSU,1090
48770919,1603388365,A56FF8    ,40.0836,-83.0578,875,80,267.14,-384,        ,282725,KOSU,1090
48770920,1603388366,A56FF8    ,40.0836,-83.058,875,79,267.1,-448,        ,282725,KOSU,1090
48770921,1603388366,A56FF8    ,40.0836,-83.0582,875,79,267.1,-448,        ,282725,KOSU,1090
48770922,1603388367,A56FF8    ,40.0835,-83.0585,875,79,267.83,-448,N45CC___,282725,KOSU,1090
48770923,1603388367,A56FF8    ,40.0835,-83.0587,850,79,267.83,-448,N45CC___,282725,KOSU,1090
48770924,1603388369,A56FF8    ,40.0835,-83.059,850,79,267.83,-384,        ,282725,KOSU,1090
48770925,1603388369,A56FF8    ,40.0835,-83.0592,850,79,267.83,-384,        ,282725,KOSU,1090
48770926,1603388369,A56FF8    ,40.0835,-83.0594,850,79,267.83,-384,        ,282725,KOSU,1090
48770927,1603388369,A56FF8    ,40.0835,-83.0596,850,79,267.83,-384,        ,282725,KOSU,1090
48770928,1603388370,A56FF8    ,40.0835,-83.0599,850,78,267.8,-448,        ,282725,KOSU,1090
48770929,1603388370,A56FF8    ,40.0835,-83.0601,850,78,267.8,-448,        ,282725,KOSU,1090
48770930,1603388371,A56FF8    ,40.0835,-83.0604,825,78,267.06,-448,        ,282725,KOSU,1090
48770931,1603388371,A56FF8    ,40.0835,-83.0606,825,78,267.06,-448,        ,282725,KOSU,1090
48770932,1603388372,A56FF8    ,40.0835,-83.0609,825,78,266.33,-384,N45CC___,282725,KOSU,1090
48770933,1603388372,A56FF8    ,40.0834,-83.0611,825,78,266.33,-384,N45CC___,282725,KOSU,1090
48770934,1603388373,A56FF8    ,40.0834,-83.0613,825,77,267.03,-384,        ,282725,KOSU,1090
48770935,1603388373,A56FF8    ,40.0834,-83.0616,825,77,267.03,-384,        ,282725,KOSU,1090
48770936,1603388374,A56FF8    ,40.0834,-83.0618,825,77,267.03,-384,        ,282725,KOSU,1090
48770937,1603388374,A56FF8    ,40.0834,-83.062,825,77,267.03,-384,        ,282725,KOSU,1090
48770938,1603388376,A56FF8    ,40.0834,-83.0623,825,76,266.99,-320,        ,282725,KOSU,1090
48770939,1603388376,A56FF8    ,40.0834,-83.0625,800,76,266.99,-320,        ,282725,KOSU,1090
48770940,1603388376,A56FF8    ,40.0834,-83.0627,800,76,266.99,-320,        ,282725,KOSU,1090
48770941,1603388376,A56FF8    ,40.0834,-83.063,800,76,266.99,-320,        ,282725,KOSU,1090
48770942,1603388377,A56FF8    ,40.0833,-83.0632,800,76,266.24,-384,N45CC___,282725,KOSU,1090
48770943,1603388377,A56FF8    ,40.0833,-83.0634,800,76,266.24,-384,N45CC___,282725,KOSU,1090
48770944,1603388378,A56FF8    ,40.0833,-83.0636,800,76,266.24,-384,        ,282725,KOSU,1090
48770945,1603388378,A56FF8    ,40.0833,-83.0638,800,76,266.24,-384,        ,282725,KOSU,1090
48773413,1603388790,A0A453    ,40.0841,-83.0529,975,62,261.74,-192,        ,282728,KOSU,1090
48773414,1603388790,A0A453    ,40.0841,-83.053,975,62,261.74,-192,        ,282728,KOSU,1090
48773415,1603388791,A0A453    ,40.0841,-83.0533,975,62,262.65,-192,OSU14___,282728,KOSU,1090
48773416,1603388791,A0A453    ,40.0841,-83.0534,975,62,262.65,-192,OSU14___,282728,KOSU,1090
48773417,1603388792,A0A453    ,40.084,-83.0536,950,63,262.76,-320,        ,282728,KOSU,1090
48773418,1603388792,A0A453    ,40.084,-83.0538,950,63,262.76,-320,        ,282728,KOSU,1090
48773419,1603388794,A0A453    ,40.0839,-83.0544,950,65,261.25,-576,        ,282728,KOSU,1090
48773420,1603388794,A0A453    ,40.0839,-83.0545,925,65,261.25,-576,        ,282728,KOSU,1090
48773421,1603388795,A0A453    ,40.0839,-83.0547,925,66,261.38,-704,        ,282728,KOSU,1090
48773422,1603388795,A0A453    ,40.0839,-83.0549,925,66,261.38,-704,        ,282728,KOSU,1090
48773423,1603388796,A0A453    ,40.0839,-83.0551,925,66,262.23,-768,        ,282728,KOSU,1090
48773424,1603388796,A0A453    ,40.0839,-83.0554,900,66,262.23,-768,        ,282728,KOSU,1090
48773425,1603388797,A0A453    ,40.0838,-83.0556,900,66,262.23,-704,OSU14___,282728,KOSU,1090
48773426,1603388798,A0A453    ,40.0838,-83.0558,900,67,262.35,-576,        ,282728,KOSU,1090
48779563,1603388879,A31E9C    ,40.084,-83.0241,1400,78,277.31,-768,        ,282739,KOSU,1090
48779565,1603388883,A31E9C    ,40.0842,-83.0262,1375,78,275.86,-256,        ,282739,KOSU,1090
48779567,1603388887,A31E9C    ,40.0843,-83.0279,1350,78,272.94,-64,        ,282739,KOSU,1090
48779568,1603388887,A31E9C    ,40.0843,-83.0282,1350,78,272.94,-64,        ,282739,KOSU,1090
48779569,1603388889,A31E9C    ,40.0843,-83.0284,1350,77,272.23,-384,        ,282739,KOSU,1090
48779570,1603388889,A31E9C    ,40.0843,-83.0286,1350,77,272.23,-384,        ,282739,KOSU,1090
48779571,1603388889,A31E9C    ,40.0843,-83.0287,1350,77,272.23,-384,        ,282739,KOSU,1090
48779572,1603388889,A31E9C    ,40.0843,-83.029,1350,77,272.23,-384,        ,282739,KOSU,1090
48779573,1603388890,A31E9C    ,40.0843,-83.0293,1350,77,271.49,-576,        ,282739,KOSU,1090
48779574,1603388891,A31E9C    ,40.0843,-83.0295,1325,77,270.74,-576,OSU3____,282739,KOSU,1090
48779575,1603388891,A31E9C    ,40.0843,-83.0297,1325,77,270.74,-576,OSU3____,282739,KOSU,1090
48779576,1603388891,A31E9C    ,40.0843,-83.0299,1325,77,270.74,-576,OSU3____,282739,KOSU,1090
48779577,1603388892,A31E9C    ,40.0843,-83.0303,1325,76,269.25,-384,        ,282739,KOSU,1090
48779579,1603388896,A31E9C    ,40.0843,-83.032,1300,75,269.24,-256,        ,282739,KOSU,1090
48779580,1603388897,A31E9C    ,40.0843,-83.0324,1300,74,270,-448,        ,282739,KOSU,1090
48779581,1603388908,A31E9C    ,40.0842,-83.0375,1225,77,267.03,-192,        ,282739,KOSU,1090
48779582,1603388908,A31E9C    ,40.0842,-83.0377,1225,77,267.03,-192,        ,282739,KOSU,1090
48779583,1603388909,A31E9C    ,40.0842,-83.038,1225,77,267.03,-512,        ,282739,KOSU,1090
48779584,1603388909,A31E9C    ,40.0842,-83.0381,1225,77,267.03,-512,        ,282739,KOSU,1090
48779587,1603388915,A31E9C    ,40.0841,-83.0406,1175,75,267.71,-576,        ,282739,KOSU,1090
48779588,1603388915,A31E9C    ,40.0841,-83.0408,1150,75,267.71,-576,        ,282739,KOSU,1090
48779589,1603388916,A31E9C    ,40.0841,-83.041,1150,74,266.91,-320,OSU3____,282739,KOSU,1090
48779590,1603388916,A31E9C    ,40.0841,-83.0412,1150,74,266.91,-320,OSU3____,282739,KOSU,1090
48779591,1603388917,A31E9C    ,40.0841,-83.0415,1150,74,266.91,-256,        ,282739,KOSU,1090
48779592,1603388917,A31E9C    ,40.0841,-83.0417,1150,74,266.91,-256,        ,282739,KOSU,1090
48779593,1603388917,A31E9C    ,40.0841,-83.0419,1150,74,266.91,-256,        ,282739,KOSU,1090
48779594,1603388918,A31E9C    ,40.0841,-83.0421,1150,73,266.86,-256,        ,282739,KOSU,1090
48779595,1603388918,A31E9C    ,40.0841,-83.0422,1150,73,266.86,-256,        ,282739,KOSU,1090
48779596,1603388921,A31E9C    ,40.084,-83.0432,1150,72,267.61,-192,OSU3____,282739,KOSU,1090
48779597,1603388921,A31E9C    ,40.084,-83.0437,1150,72,267.61,-192,OSU3____,282739,KOSU,1090
48779598,1603388922,A31E9C    ,40.084,-83.0439,1150,71,267.58,-256,        ,282739,KOSU,1090
48779599,1603388922,A31E9C    ,40.084,-83.0441,1125,71,267.58,-256,        ,282739,KOSU,1090
48779601,1603388924,A31E9C    ,40.084,-83.0445,1125,72,267.61,-384,        ,282739,KOSU,1090
48779602,1603388924,A31E9C    ,40.084,-83.0447,1125,72,267.61,-384,        ,282739,KOSU,1090
48779603,1603388928,A31E9C    ,40.0839,-83.0465,1075,72,268.41,-512,        ,282739,KOSU,1090
48779604,1603388930,A31E9C    ,40.0839,-83.0472,1075,71,267.58,-576,        ,282739,KOSU,1090
48779605,1603388930,A31E9C    ,40.0839,-83.0474,1075,71,267.58,-576,        ,282739,KOSU,1090
48779606,1603388931,A31E9C    ,40.0839,-83.0475,1075,71,267.58,-576,        ,282739,KOSU,1090
48779607,1603388932,A31E9C    ,40.0839,-83.048,1050,70,266.73,-512,OSU3____,282739,KOSU,1090
48779608,1603388932,A31E9C    ,40.0839,-83.0484,1050,70,266.73,-512,OSU3____,282739,KOSU,1090
48779609,1603388933,A31E9C    ,40.0839,-83.0486,1050,69,265.86,-320,        ,282739,KOSU,1090
48779610,1603388933,A31E9C    ,40.0839,-83.0488,1050,69,265.86,-320,        ,282739,KOSU,1090
48779611,1603388935,A31E9C    ,40.0839,-83.0492,1050,69,266.68,-512,        ,282739,KOSU,1090
48779612,1603388935,A31E9C    ,40.0839,-83.0494,1025,69,266.68,-512,        ,282739,KOSU,1090
48779613,1603388935,A31E9C    ,40.0838,-83.0497,1025,69,266.68,-512,        ,282739,KOSU,1090
48779614,1603388936,A31E9C    ,40.0838,-83.0498,1025,69,266.68,-448,OSU3____,282739,KOSU,1090
48779615,1603388936,A31E9C    ,40.0838,-83.05,1025,69,266.68,-448,OSU3____,282739,KOSU,1090
48779616,1603388938,A31E9C    ,40.0838,-83.0507,1000,69,268.34,-576,        ,282739,KOSU,1090
48779617,1603388938,A31E9C    ,40.0838,-83.0509,1000,69,268.34,-576,        ,282739,KOSU,1090
48779621,1603388942,A31E9C    ,40.0837,-83.0526,975,71,266.78,-384,        ,282739,KOSU,1090
48779622,1603388943,A31E9C    ,40.0837,-83.0528,975,71,265.97,-320,        ,282739,KOSU,1090
48779623,1603388944,A31E9C    ,40.0837,-83.053,975,71,265.97,-256,        ,282739,KOSU,1090
48779624,1603388946,A31E9C    ,40.0837,-83.0539,950,72,266.82,-640,        ,282739,KOSU,1090
48779625,1603388947,A31E9C    ,40.0837,-83.0543,925,73,266.86,-448,        ,282739,KOSU,1090
48779626,1603388947,A31E9C    ,40.0836,-83.0545,925,73,266.86,-448,        ,282739,KOSU,1090
48779627,1603388947,A31E9C    ,40.0836,-83.0548,925,73,266.86,-448,        ,282739,KOSU,1090
48779628,1603388948,A31E9C    ,40.0836,-83.0549,925,73,266.86,-256,        ,282739,KOSU,1090
48779629,1603388948,A31E9C    ,40.0836,-83.0551,925,73,266.86,-256,        ,282739,KOSU,1090
48779630,1603388950,A31E9C    ,40.0836,-83.0554,925,73,266.86,-320,        ,282739,KOSU,1090
48779631,1603388950,A31E9C    ,40.0836,-83.0556,925,73,266.86,-320,        ,282739,KOSU,1090
48779632,1603388950,A31E9C    ,40.0836,-83.056,925,73,266.86,-320,        ,282739,KOSU,1090
48779633,1603388951,A31E9C    ,40.0836,-83.0563,925,73,266.86,-256,OSU3____,282739,KOSU,1090
48779634,1603388952,A31E9C    ,40.0836,-83.0567,925,72,266.03,-192,        ,282739,KOSU,1090
48779635,1603388953,A31E9C    ,40.0835,-83.0568,925,72,265.24,-128,        ,282739,KOSU,1090
48779636,1603388953,A31E9C    ,40.0835,-83.057,925,72,265.24,-128,        ,282739,KOSU,1090
48779637,1603388953,A31E9C    ,40.0835,-83.0573,900,72,265.24,-128,        ,282739,KOSU,1090
48779638,1603388954,A31E9C    ,40.0835,-83.0575,900,72,265.24,-320,        ,282739,KOSU,1090
48779639,1603388954,A31E9C    ,40.0835,-83.0577,900,72,265.24,-320,        ,282739,KOSU,1090
48779640,1603388955,A31E9C    ,40.0835,-83.0579,900,72,265.24,-448,        ,282739,KOSU,1090
48779641,1603388955,A31E9C    ,40.0835,-83.0581,900,72,265.24,-448,        ,282739,KOSU,1090
48779642,1603388956,A31E9C    ,40.0834,-83.0585,900,72,266.82,-256,        ,282739,KOSU,1090
48779643,1603388956,A31E9C    ,40.0834,-83.0587,900,72,266.82,-256,        ,282739,KOSU,1090
48779644,1603388957,A31E9C    ,40.0834,-83.0588,900,72,266.82,-320,        ,282739,KOSU,1090
48779645,1603388958,A31E9C    ,40.0834,-83.0595,875,71,269.19,-320,        ,282739,KOSU,1090
48779646,1603388959,A31E9C    ,40.0834,-83.0598,875,71,269.19,-320,        ,282739,KOSU,1090
48779647,1603388960,A31E9C    ,40.0834,-83.0601,875,71,269.19,-384,        ,282739,KOSU,1090
48779648,1603388961,A31E9C    ,40.0834,-83.0605,875,71,270,-256,OSU3____,282739,KOSU,1090
48779649,1603388961,A31E9C    ,40.0834,-83.0608,875,71,270,-256,OSU3____,282739,KOSU,1090
48779650,1603388962,A31E9C    ,40.0834,-83.061,875,71,269.19,-256,        ,282739,KOSU,1090
48779651,1603388963,A31E9C    ,40.0834,-83.0612,850,71,268.39,-320,        ,282739,KOSU,1090
48779652,1603388963,A31E9C    ,40.0834,-83.0613,850,71,268.39,-320,        ,282739,KOSU,1090
48779653,1603388963,A31E9C    ,40.0834,-83.0616,850,71,268.39,-320,        ,282739,KOSU,1090
48779654,1603388964,A31E9C    ,40.0834,-83.0617,850,71,267.58,-320,        ,282739,KOSU,1090
48779655,1603388964,A31E9C    ,40.0834,-83.0619,850,71,267.58,-320,        ,282739,KOSU,1090
48779656,1603388966,A31E9C    ,40.0833,-83.0626,825,71,264.37,-576,        ,282739,KOSU,1090
48779658,1603388968,A31E9C    ,40.0833,-83.0635,800,72,264.45,-704,        ,282739,KOSU,1090
48779659,1603388969,A31E9C    ,40.0832,-83.064,800,72,266.03,-640,        ,282739,KOSU,1090
48779660,1603388969,A31E9C    ,40.0832,-83.0642,775,72,266.03,-640,        ,282739,KOSU,1090
48774751,1603389000,A1914D    ,40.0784,-83.0463,1175,69,270.83,-192,OSU2____,282730,KOSU,1090
48774752,1603389001,A1914D    ,40.0784,-83.047,1150,69,271.66,-384,        ,282730,KOSU,1090
48774753,1603389005,A1914D    ,40.0784,-83.0485,1100,68,272.53,-1152,        ,282730,KOSU,1090
48774754,1603389005,A1914D    ,40.0784,-83.0487,1100,68,272.53,-1152,        ,282730,KOSU,1090
48774755,1603389007,A1914D    ,40.0784,-83.049,1075,69,271.66,-1152,        ,282730,KOSU,1090
48774756,1603389007,A1914D    ,40.0784,-83.0491,1075,69,271.66,-1152,        ,282730,KOSU,1090
48774757,1603389007,A1914D    ,40.0785,-83.0494,1075,69,271.66,-1152,        ,282730,KOSU,1090
48774758,1603389008,A1914D    ,40.0785,-83.0497,1050,69,270,-832,        ,282730,KOSU,1090
